filename,restaurant_title,geography_city,state,year,menuType,rest,tags
4000000974.jpg,24th Annual Banquet at Taylor's Hotel,Jersey%20City%2C%20N.J.,New%20Jersey,1889,2,,
4000000986.jpg,BEVERWYCH DINNER at DELAVAN HOUSE,Albany%2C%20N.Y.,New%20York,1889,0,,
4000000993.jpg,Menu from The Columbian Club,,n%2Fa,1889,2,,
4000000997.jpg,TWENTIETH ANNIVERSARY MENU,Boston%2C%20MA,Massachusetts,1889,2,waldorf,
4000000999.jpg,157th Anniversary of Birthday of Washington Menu,,n%2Fa,1889,2,,
4000001000.jpg,St. David's Benevolent Society Annual Dinner Menu,New%20York%2C%20NY,New%20York,1889,2,,
4000001004.jpg,Banquet and Inaugural Ball for President Benjamin Harrison and Vice-President Levi Morton,Philadelphia%2C%20PA,Pennsylvania,1889,2,,
4000001008.jpg,Private Dinner Party at King Humbert Of Italy?,ROME%2C%20ITALY,n%2Fa,1889,2,,
4000001012.jpg,Ladies Night at Cambridge Club,Cambridge%2C%20Massachusetts,Massachusetts,1889,2,,
4000001017.jpg,SAINT NICHOLAS SOCIETY OF CITY OF NEW YORK - PAAS FESTIVAL at DELMONICO'S,New%20York%2C%20NY,New%20York,1889,2,delmonicos,
4000001020.jpg,Dinner at Gilsey House,New%20York%2C%20NY,New%20York,1889,0,,
4000001023.jpg,Gillespie's Restaurant Dinner Menu,New%20York%2C%20NY,New%20York,1889,0,,
4000001028.jpg,Presidential Dinner on the Pennsylvania Railroad,Washington%2C%20DC,Washington%2C%20D.C.,1889,2,,
4000001035.jpg,Centennial Inauguration Celebration Menu,Brooklyn%2C%20NY,New%20York,1889,2,,
4000001054.jpg,Dinner at Hotel Brunswick NY,New%20York%2C%20NY,New%20York,1889,0,,
4000001058.jpg,Dinner to Robert T. Lincoln at Harvard,,n%2Fa,1889,2,,
4000001065.jpg,Fourth Annual Dinner at Hotel Brunswick NY,New%20York%2C%20NY,New%20York,1889,2,,
4000001067.jpg,Dinner at Coaching Club in Hotel Brunswick,New%20York%2C%20NY,New%20York,1889,0,,
4000001071.jpg,"Reception for the Right Worthy Grand Lodges, Lunch and Dinner",Atlantic%20City%2C%20NJ,New%20Jersey,1889,2,,
4000001077.jpg,First Annual Dinner Menu,Boston%2C%20MA,Massachusetts,1889,2,,
4000001081.jpg,SIXTH ANNUAL BANQUET MENU,New%20York%2C%20NY,New%20York,1889,2,delmonicos,
4000001083.jpg,Ladies Festival Dinner at Baptist Social Union Of Boston,Boston%2C%20MA,Massachusetts,1889,2,,
4000001092.jpg,Theta Phi Fraternity Dinner at Haggerty's Hotel,West%20Winfield%2C%20NY,New%20York,1889,2,,
4000001097.jpg,Dinner to President Ulises Heureaux at Hotel Philipot,Santo%20Domingo%20City%2C%20Santo%20Domingo,n%2Fa,1889,2,,
4000001104.jpg,DINNER at THE DUFFERIN,,n%2Fa,1889,0,,
4000001107.jpg,Daily Menu at The Halifax,Halifax%2C%20N.S.,n%2Fa,1889,0,,
4000001111.jpg,DINNER TO THE AMERICAN GYNECOLOGICAL SOCIETY at TAFT'S HOTEL,Boston%2C%20MA,Massachusetts,1889,2,,
4000001115.jpg,Sunday Menu at Poland Spring Hotel,South%20Poland%2C%20ME,Maine,1889,0,,
4000001119.jpg,Dinner for Committee for Preliminaries for the World's Fair at Delmonico's,New%20York%2C%20NY,New%20York,1889,0,,
4000001135.jpg,Thanksgiving Dinner at Hotel Normandie,Washington%2C%20D.C.,Washington%2C%20D.C.,1889,2,,
4000001140.jpg,Literary Dinner Menu,,n%2Fa,1889,2,,
4000001146.jpg,Farewell Dinner to Mr. Henry George at Metropolitan Hotel,New%20York%2C%20NY,New%20York,1890,2,,
4000001156.jpg,ANNUAL DINNER OF THE NEW YORK ALUMNI at DELMONICO'S,New%20York%2C%20NY,New%20York,1890,2,delmonicos,
4000001161.jpg,THIRD ANNUAL DINNER at CLARK'S,New%20York%2C%20NY,New%20York,1890,2,,
4000001165.jpg,FIRST ANNUAL BANQUET at THE KIMBALL,Atlanta%2C%20GA,Georgia,1890,0,,
4000001185.jpg,AMERICAN INSTITUTE OF MINING ENGINEERS BANQUET at THE ARLINGTON,Washington%2C%20DC,Washington%2C%20D.C.,1890,2,,
4000001189.jpg,ANNUAL WASHINGTON'S BIRTHDAY DINNER,New%20York%2C%20NY,New%20York,1890,2,,
4000001197.jpg,Reunion Menu at Tipity Wichity Club,Washington%2C%20DC,Washington%2C%20D.C.,1890,2,,
4000001199.jpg,Annual Dinner Menu at Westminster Hotel,Westminster%2C%20CO,Colorado,1890,2,,
4000001202.jpg,120th Anniversary Dinner at Delmonico's,New%20York%2C%20NY,New%20York,1890,2,delmonicos,
4000001205.jpg,First Annual Banquet at Hotel Marlborough,Hoboken%2C%20NY,New%20York,1890,2,,
4000001226.jpg,FIRST ANNIVERSARY DINNER OF THE INAUGURATION OF GEORGE WASHINGTON,New%20York%2C%20NY,New%20York,1890,2,delmonicos,
4000001229.jpg,122nd Annual Meal at Delmonico's,New%20York%2C%20NY,New%20York,1890,2,delmonicos,
4000001233.jpg,Annual Dinner Menu at Falmouth Hotel,Portland%2C%20ME,Maine,1890,2,,
4000001236.jpg,Banquet for the Officers of the Cruiser Baltimore,Baltimore%2C%20MD,Maryland,1890,0,,
4000001238.jpg,Dinner for the Opening of Simpson Timber Dry Dock,Brooklyn%2C%20New%20York,New%20York,1890,2,,
4000001242.jpg,Banquet for F. Barbedienne,Paris%2C%20FRANCE,n%2Fa,1890,2,,
4000001243.jpg,Provinzial-Liedertafel Dinner Menu,Dessau%2C%20Germany,n%2Fa,1890,0,,
4000001247.jpg,Dinner for Class of 1863 at Parker House,Boston%2C%20MA,Massachusetts,1890,2,,
4000001252.jpg,USMA Farewell Banquet Dinner at Delmonico's,New%20York%2C%20NY,New%20York,1890,0,delmonicos,
4000001261.jpg,Testimonial Dinner at Delmonico's,New%20York%2C%20NY,New%20York,1890,0,delmonicos,
4000001265.jpg,Annual Dinner Menu,Portland%2C%20MAINE,Maine,1890,2,,
4000001287.jpg,9th Annual Banquet at Hotel Iroquois,Buffalo%2C%20NY,New%20York,1890,0,,
4000001296.jpg,"Dinner to Capt. Louis Philippe d'Orleans, Comte de Paris at Plaza Hotel",New%20York%2C%20NY,New%20York,1890,0,plaza,
4000001301.jpg,Dinner Menu at Down Town Association,New%20York%2C%20NY,New%20York,1890,0,,
4000001309.jpg,Sportsmans Club Dinner at Powers Hotel,Palmyra%2C%20NY,New%20York,1890,0,,
4000001314.jpg,Spiers & Pond Menu,,n%2Fa,1890,0,,
4000001317.jpg,Business Men's Democratic Association Menu,,n%2Fa,1890,0,,
4000001322.jpg,Testimonial Banquet at CRIBB CLUB,New%20York%2C%20NY,New%20York,1890,2,,
4000001343.jpg,New Year Buffet at Hoffman House,New%20York%2C%20NY,New%20York,1891,2,,
4000001346.jpg,Second Annual Dinner,Chicago%2C%20IL,Illinois,1891,2,,
4000001356.jpg,Annual Banquet Menu at Delmonico's,New%20York%2C%20NY,New%20York,1891,2,delmonicos,
4000001380.jpg,FIRST ANNUAL DINNER at NEW YORK HOTEL,New%20York%2C%20N.Y.,New%20York,1891,2,,
4000001388.jpg,Tenth Annual Dinner at DELMONICO'S,New%20York%2C%20NY,New%20York,1891,2,delmonicos,
4000001391.jpg,Ninth Annual Banquet for the Honorable Honore Mercier,Montreal%2C%20Canada,n%2Fa,1891,2,,
4000001412.jpg,2nd Annual Banquet at Martinelli's,New%20York%2C%20NY,New%20York,1891,2,,
4000001418.jpg,Ladies Day Banquet at New Hampshire Club,Boston%2C%20MA,Massachusetts,1891,2,,
4000001425.jpg,9th Annual Banquet of the Commandery at The Arlington,Washington%2C%20DC,Washington%2C%20D.C.,1891,2,,
4000001437.jpg,10th Reunion Dinner at Hotel Marlborough,New%20York%2C%20NY,New%20York,1891,2,,
4000001442.jpg,Dinner in honor of Senator William M. Evarts at The Arlington,Washington%2C%20DC,Washington%2C%20D.C.,1891,2,,
4000001447.jpg,Dinner at Musica Degli Allievi Caracinieri,ROME%2C%20ITALY,n%2Fa,1891,0,,
4000001450.jpg,Annual Dinner at Lyons Rest.,New%20York%2C%20NY,New%20York,1891,2,,
4000001454.jpg,Sixth Annual Banquet at Michigan Club,Detroit%2C%20MI,Michigan,1891,2,,
4000001462.jpg,159th Anniversary of Washington's Birth Commemorative Menu,New%20York%2C%20NY,New%20York,1891,2,plaza,
4000001467.jpg,WASHINGT0N'S BIRTHDAY at DELMONICO'S NY,New%20York%2C%20NY,New%20York,1891,2,delmonicos,
4000001483.jpg,Complimentary Dinner at Chambelin's,Washington%2C%20DC,Washington%2C%20D.C.,1891,0,,
4000001488.jpg,FIRST ANNUAL BANQUET at Hamilton Club,Chicago%2C%20IL,Illinois,1891,2,,
4000001497.jpg,107th Anniversary Dinner at Delmonico's NY,New%20York%2C%20NY,New%20York,1891,0,delmonicos,
4000001516.jpg,Ninth Annual Banquet and Meeting Menu,New%20York%2C%20NY,New%20York,1891,2,delmonicos,
4000001528.jpg,Chamberlin's Menu,Washington%2C%20D.C.,Washington%2C%20D.C.,1891,0,,
4000001532.jpg,Complimentary Dinner Honoring Hon. Geo. W. Gardner,Cleveland%2C%20OH,Ohio,1891,2,,
4000001537.jpg,Daily Menu at Hotel Del Monte,Monterey%2C%20CAL,California,1891,0,,
4000001544.jpg,Testimonial Dinner at Merchants' Club,,n%2Fa,1891,2,,
4000001548.jpg,"Dinner at Whitehall Rooms, The Hotel Metropole",London%2C%20England,n%2Fa,1891,0,,
4000001557.jpg,Excursion Around the Harbor Menu for Miller National Association Event,New%20York%2C%20NY,New%20York,1891,2,,
4000001561.jpg,"Dinner at The Grand Hotel, Trafalgar Square",London%2C%20England,n%2Fa,1891,0,,
4000001584.jpg,Dinner to Hon Frederick Carroll Brewster,Philadelphia%2C%20PA,Pennsylvania,1891,0,,
4000001618.jpg,Banquet honoring Gov. Henry H. Markham,Governor's%20Staff%2C%20California,California,1891,2,,
4000001625.jpg,253rd Anniversary Annual Dinner,Boston%2C%20MA,Massachusetts,1891,0,,
4000001630.jpg,First Annual Dinner at Clark's,New%20York%2C%20NY,New%20York,1891,2,,
4000001632.jpg,International Hotel Dinner Menu,Niagara%20Falls%2C%20NY,New%20York,1891,0,,
4000001640.jpg,Dinner Menu at Clover Club Of Philadelphia,Philadelphia%2C%20PA,Pennsylvania,1891,0,,
4000001648.jpg,25th Anniversary Celebration Menu,New%20York%2C%20NY,New%20York,1891,2,,
4000001655.jpg,Dinner honoring Mr. B.F. Martin at Salvator Club,New%20York%2C%20NY,New%20York,1891,2,,
4000001658.jpg,Dinner Event at Fort William Henry Hotel,Fort%20William%20Henry%2C%20New%20York,New%20York,1891,2,,
4000001667.jpg,Patriotic Holiday Dinner at Hotel Dennis,Atlantic%20City%2C%20NJ,New%20Jersey,1891,2,,
4000001672.jpg,Dinner Menu by THE RICHELIEU & ONTARIO NAVIGATION CO.,Tadoussac%2C%20Quebec,n%2Fa,1891,1,,
4000001674.jpg,Lunch Menu at Hotels Schweizerhof & Luzernerhof,Lucerne,n%2Fa,1891,0,,
4000001684.jpg,De Keyser's Royal Hotel Luncheon and Dinner Menu,London%2C%20England,n%2Fa,1891,0,,
4000001689.jpg,Dinner Menu at Hotel Champlain,Hotel%20Champlain%2C%20Clinton%20County%2C%20NY,New%20York,1891,0,,
4000001699.jpg,Dinner Menu at The Windsor,Montreal%2C%20Canada,n%2Fa,1891,0,,
4000001708.jpg,Dinner and Breakfast on Special Train of Pullman Cars,,n%2Fa,1891,1,,
4000001713.jpg,DINNER FOR VISITING MEMBERS OF THE GOVERNING BOARD OF THE INTERNATIONAL LEAGUE OF PRESS CLUBS,New%20York%2C%20NY,New%20York,1891,0,,
4000001719.jpg,Sunday Menu at Poland Spring House,South%20Poland%2C%20ME,Maine,1891,0,,
4000001722.jpg,Daily Menu at Poland Spring House,South%20Poland%2C%20ME,Maine,1891,0,,
4000001725.jpg,"DINNER TO THE COMMISSIONERS FROM ENGLAND, GERMANY AND DENMARK TO THE COLUMBIAN EXPOSITION",Washington%2C%20D.C.,Washington%2C%20D.C.,1891,2,,
4000001732.jpg,21st Reunion Meal at Young's Hotel,Boston%2C%20MA,Massachusetts,1891,2,,
4000001735.jpg,Semi-Annual Meeting and Dinner at Faneuil Hall,Boston%2C%20MA,Massachusetts,1891,2,,
4000001739.jpg,Meal for the Members of Terrace Bowling Club,,n%2Fa,1891,2,,
4000001746.jpg,123rd Annual Banquet Menu at Delmonico's,New%20York%2C%20NY,New%20York,1891,2,delmonicos,
4000001754.jpg,Thanksgiving Dinner at Occidental Hotel,SAN%20FRANCISCO%2C%20CA,California,1891,2,,
4000001761.jpg,Thanksgiving Dinner at The Portland,Portland%2C%20OREGON,Oregon,1891,2,,
4000001766.jpg,40th Annual Banquet at Mercantile Club,St.%20Louis%2C%20MO,Missouri,1891,0,,
4000001769.jpg,Dinner at Kinsley's hosted by The Fellowship Club of Chicago,Chicago%2C%20IL,Illinois,1891,2,,
4000001772.jpg,Eighth Annual Banquet at Fort Orange Club,Albany%2C%20NY,New%20York,1891,2,,
4000001777.jpg,Banquet to the Earl of Aberdeen at Delmonico's,New%20York%2C%20NY,New%20York,1891,2,delmonicos,
4000001781.jpg,Hudson County Grand Jury Dinner at Hotel Washington,Jersey%20City%2C%20NJ,New%20Jersey,1891,2,,
4000001786.jpg,FIRST ANNUAL BANQUET AND COTILLON at AUDITORIUM HOTEL,,n%2Fa,1891,2,,
4000001790.jpg,"Dinner to Welcome Robert Garrett, President of the Baltimore & Ohio Railroad",New%20Brighton%2C%20Staten%20Island%2C%20NY,New%20York,1895,0,,
4000001795.jpg,"Lunch for Mrs. Thos. Brady & Daughter in Remembrance of a Very Pleasant Evening, April 1890",,n%2Fa,1891,2,,
4000001804.jpg,Seventh Annual Banquet at the St. Louis Traffic Commission,St.%20Louis%2C%20MO,Missouri,1891,2,,
4000001815.jpg,New Year's Eve Collation at Julius G. Hartmann,New%20York%2C%20NY,New%20York,1891,2,,
4000001817.jpg,New Year 1892 Menu,New%20York%2C%20NY,New%20York,1892,2,,
4000001821.jpg,Complimentary Dinner at Muschenheim's,New%20York%2C%20NY,New%20York,1892,0,,
4000001826.jpg,Presentation of Sword to Capt.A.C. Braden Menu,St.%20Paul%2C%20MN,Minnesota,1892,2,,
4000001829.jpg,Annual Dinner Menu at Delmonico's NY,New%20York%2C%20NY,New%20York,1892,2,delmonicos,
4000001834.jpg,Seventh Annual Banquet by The Holland Society of New York,New%20York%2C%20NY,New%20York,1892,0,,
4000001837.jpg,Third Annual Banquet by Sons of New Hampshire,Boston%2C%20MA,Massachusetts,1892,2,,
4000001842.jpg,Banquet for John Rooney and Friends at Delmonico's,New%20York%2C%20NY,New%20York,1892,2,delmonicos,
4000001853.jpg,Ninth Burns Anniversary Menu,Springfield%2C%20Scotland,n%2Fa,1892,2,,
4000001859.jpg,Fourth Annual Dinner at Hotel Washington,Jersey%20City%2C%20NJ,New%20Jersey,1892,2,,
4000001864.jpg,Dinner at Musica Degli Allievi Carabinieri,Rome%2C%20Italy,n%2Fa,1892,0,,
4000001885.jpg,63rd Annual Dinner Menu,New%20York%2C%20NY,New%20York,1892,2,delmonicos,
4000001889.jpg,EVACUATION DAY DINNER at DELMONICOS,New%20York%2C%20NY,New%20York,1892,2,delmonicos,
4000001896.jpg,"Dinner at The Arlington, Washington DC",Washington%2C%20DC,Washington%2C%20D.C.,1892,2,,
4000001903.jpg,108th Anniversary Dinner at Delmonico's,New%20York%2C%20NY,New%20York,1892,0,delmonicos,
4000001912.jpg,Dinner to the Delegates of the National League of Musicians at Delmonico's,New%20York%2C%20NY,New%20York,1892,0,delmonicos,
4000001915.jpg,DAILY MENU,Basel%2C%20SWITZERLAND,n%2Fa,1892,0,,
4000001921.jpg,Daily Menu at University Club,New%20York%2C%20NY,New%20York,1892,0,,
4000001924.jpg,Hundred & Sixth Anniversary Celebration Menu,New%20York%2C%20NY,New%20York,1892,2,delmonicos,
4000001944.jpg,Ninth Annual Dinner at Grand Hotel,Cincinnati%2C%20OH,Ohio,1892,2,,
4000001950.jpg,124th Annual Meeting Luncheon at Delmonico's NY,New%20York%2C%20NY,New%20York,1892,2,delmonicos,
4000001955.jpg,"DINNER MENU at TAYLOR'S RESTAURANT, ST. DENIS HOTEL",New%20York%2C%20NY,New%20York,1892,0,,
4000001959.jpg,Astor House Dinner Menu,New%20York%2C%20NY,New%20York,1892,0,,
4000001965.jpg,Dinner for Hon. Warner Miller at Union Club,Tacoma%2C%20WA,Washington,1892,2,,
4000001972.jpg,Thirteenth Annual Meeting Menu,Detroit%2C%20MI,Michigan,1892,2,,
4000001979.jpg,Opening Day Celebration Menu,Norfolk%2C%20VA,Virginia,1892,2,,
4000001986.jpg,"Dinner for M.W. Wm. Sherer, Grand Master of Masons of NYS at Delmonico's NY",New%20York%2C%20NY,New%20York,1892,0,delmonicos,
4000001988.jpg,Ladies' Restaurant Dinner Menu,New%20York%2C%20NY,New%20York,1892,0,,
4000001991.jpg,Cosmopolitan Hotel Menu,Las%20Vegas%2C%20NV,Nevada,1892,0,,
4000001996.jpg,Annual Banquet to Graduates of Class of 1892,Washington%2C%20DC,Washington%2C%20D.C.,1892,2,,
4000002000.jpg,Daily Menu,New%20York%2C%20NY,New%20York,1892,0,,
4000002007.jpg,Evening Dinner Menu,New%20York%2C%20NY,New%20York,1892,0,,
4000002012.jpg,Harvard Medical School Association Menu,Boston%2C%20MA,Massachusetts,1892,2,,
4000002016.jpg,NEW YORK PRESS CLUB DINNER,Coney%20Island%2C%20NY,New%20York,1892,2,,
4000002019.jpg,Dinner Menu at The Maplewood,White%20Mountains%2C%20NH,New%20Hampshire,1892,0,,
4000002022.jpg,POMHAM CLUB - LUMCH AND DINNER,,n%2Fa,1892,0,,
4000002025.jpg,Daily Menu at Gatti's Adelphi Restaurant,London%2C%20England,n%2Fa,1892,0,,
4000002031.jpg,Tenth Reunion Menu,St.%20Paul%2C%20MN,Minnesota,1892,2,,
4000002040.jpg,Opening Dinner at The H.C. Brown Palace Hotel,Denver%2C%20CO,Colorado,1892,0,,
4000002042.jpg,Bill of Fare,Glen%20Island%2C%20NY,New%20York,1892,0,,
4000002051.jpg,Dinner Menu,Watch%20Hill%2C%20RI,Rhode%20Island,1892,0,,
4000002054.jpg,Dinner Menu,Narragansett%20Pier%2C%20RI,Rhode%20Island,1892,0,,
4000002056.jpg,GLEFID Menu at Volapukakluba Nolumelopik,Worcester%2C%20MASS,Massachusetts,1892,0,,
4000002066.jpg,SATURDAY DINNER at ST. CLOUD HOTEL,New%20York%2C%20NY,New%20York,1892,0,,
4000002070.jpg,Dinner Menu at Union Square Hotel,New%20York%2C%20NY,New%20York,1892,0,,
4000002075.jpg,Complimentary Dinner at Delmonico's for Fellow Passengers of the Normannia to Meet Mr. Robert M. Thompson,New%20York%2C%20NY,New%20York,1891,2,delmonicos,
4000002080.jpg,Phi Delta Theta Initiation Banquet,Providence%2C%20R.I.,Rhode%20Island,1892,2,,
4000002090.jpg,"Dinner to the Queen Regent of Spain, Marie Christine",Madrid%2C%20Spain,n%2Fa,1892,2,,
4000002094.jpg,Formal Opening Dinner at The Colonial Club,NY,New%20York,1892,2,,
4000002097.jpg,124th Annual Banquet Menu at Delmonico's,New%20York%2C%20NY,New%20York,1892,2,delmonicos,
4000002101.jpg,136th Anniversary Celebration Menu,New%20York%2C%20NY,New%20York,1892,2,delmonicos,
4000002107.jpg,Regular Banquet of the Forty-Sixth Convention at Young's Hotel,Boston%2C%20MA,Massachusetts,1892,2,,
4000002114.jpg,"Dinner to Honor William Potter, United States Minister to Italy",,n%2Fa,1892,0,,
4000002117.jpg,OLD GUARD NINTH ANNUAL BANQUET at HOTEL KENMORE,Kenmore%2C%20WA,Washington,1892,0,,
4000002123.jpg,Commemoration Menu for the 25th Anniversary of Freemasonry Initiation,Newburgh%2C%20NY,New%20York,1892,2,,
4000002129.jpg,St. Nicholas Day Celebration Menu,Brooklyn%2C%20NY,New%20York,1892,2,,
4000002136.jpg,SOCIETY OF MEDICAL JURISPRUDENCE TENTH ANNUAL DINNER,New%20York%2C%20NY,New%20York,1892,2,,
4000002144.jpg,FOREFATHERS' DAY BANQUET at THE COCHRAN,Washington%2C%20D.C.,Washington%2C%20D.C.,1892,2,,
4000002151.jpg,Annual Dinner Menu at SHERRY'S,New%20York%2C%20NY,New%20York,1892,2,,
4000002160.jpg,Complimentary Banquet at The H.C. Brown Palace Hotel,Denver%2C%20CO,Colorado,1892,2,,
4000002164.jpg,135th Annual Communication and Dinner,Providence%2C%20RI,Rhode%20Island,1892,2,,
4000002173.jpg,Eighth Annual Reunion Menu,Washington%2C%20D.C.,Washington%2C%20D.C.,1892,2,,
4000002179.jpg,Annual Supper at Pawtucket Boat Club,Providence%2C%20RI,Rhode%20Island,1893,2,,
4000002185.jpg,DINNER at THE FLORENCE,London%2C%20ENGLAND,n%2Fa,1893,0,,
4000002191.jpg,Fifth Annual Dinner at Hotel Washington,Jersey%20City%2C%20NJ,New%20Jersey,1893,2,,
4000002201.jpg,Abraham Lincoln Birthday Commemoration Menu,St.%20Paul%2C%20MN,Minnesota,1893,2,,
4000002209.jpg,ANNUAL BANQUET at THE COCHRAN,Washington%2C%20DC,Washington%2C%20D.C.,1893,2,,
4000002215.jpg,Fifth Dinner of the Hardware and Metal Trades at Sherry's,New%20York%2C%20NY,New%20York,1893,2,,
4000002233.jpg,Dinner at Metropolitan Opera House hosted by Palestine Commandery,New%20York%2C%20NY,New%20York,1892,2,,
4000002238.jpg,DINNER FOR BOND COMMITTEE AND OFFICERS OF THE COLONIAL CLUB,,n%2Fa,1893,2,,
4000002244.jpg,World's Columbian Exposition Dinner at Metropole Hotel,Chicago%2C%20IL,Illinois,1893,2,,
4000002253.jpg,Stiftungsfest Menu by Magdeburger Liedertafel,Magdeburg%2C%20GERMANY,n%2Fa,1893,0,,
4000002258.jpg,Easter Dinner at The Windsor,New%20York%2C%20N.Y.,New%20York,1893,2,,
4000002261.jpg,Second Annual Reunion Menu,,n%2Fa,1893,2,,
4000002266.jpg,Annual Banquet at Delmonico's,New%20York%2C%20N.Y.,New%20York,1893,0,delmonicos,
4000002272.jpg,Thomas Jefferson's Birthday Dinner Celebration,New%20York%2C%20N.Y.,New%20York,1893,2,,
4000002274.jpg,"Complimentary Dinner for Mr. Edward W. Scott, President",,n%2Fa,1893,0,,
4000002279.jpg,Bank Clerks' Mutual Benefit Association Annual Meeting and Banquet Menu,New%20York%2C%20N.Y.,New%20York,1893,2,,
4000002287.jpg,Celebration of the Sixty-Ninth Anniversary of the Formation of the Regiment and the Thirty-Second Anniversary of Its Departure for Washington at the Outbreak of the War,New%20York%2C%20N.Y.,New%20York,1893,2,delmonicos,
4000002295.jpg,Ladies Night at Hotel Brunswick,Boston%2C%20MA,Massachusetts,1893,2,,
4000002311.jpg,Luncheon for the Conseil Federal Suisse,Lucerne%2C%20SWITZERLAND,n%2Fa,1893,2,,
4000002318.jpg,ANNIVERSARY BANQUET at THE ALBION,London%2C%20ENGLAND,n%2Fa,1893,2,,
4000002322.jpg,Dinner to the Commander & Officers of Royal Netherland's Van Speyk,Albany%2C%20NY,New%20York,1893,2,,
4000002326.jpg,Gala Ball in Honor of Infanta Dona Eulalia and Infante Don Antonio,New%20York%2C%20NY,New%20York,1893,0,,
4000002332.jpg,Liedertafel Menu,Zerbst%2C%20GERMANY,n%2Fa,1893,2,,
4000002340.jpg,THIRD ANNUAL BANQUET at RICCADONNA'S,New%20York%2C%20NY,New%20York,1893,2,,
4000002346.jpg,Dinner in Honor of James J. Hill at The Aberdeen,St.%20Paul%2C%20MN,Minnesota,1893,0,,
4000002356.jpg,Dinner for King and Queen of Portugal,Lisbon%2C%20Portugal,n%2Fa,1893,2,,
4000002362.jpg,Twentieth Annual Dinner at Barney Merry Lodge No. 29,Providence%2C%20RI,Rhode%20Island,1892,2,,
4000002370.jpg,Tenth Burns Anniversary Menu,Springfield,n%2Fa,1893,2,,
4000002386.jpg,Dinner to Members from Abroad at Chicago Beach Hotel,Chicago%2C%20IL,Illinois,1893,2,,
4000002391.jpg,New England Clam Bake And Restaurant - Dinner Menu at World's Fair Grounds,Chicago%2C%20IL,Illinois,1893,0,,
4000002392.jpg,Dinner Menu at Oriental Hotel,Manhattan%20Beach%2C%20NY,New%20York,1893,0,,
4000002393.jpg,DAILY MENU at METROPOLITAN HOTEL for DINNER,Hildreth%20%26%20Allen,n%2Fa,1893,0,,
4000002396.jpg,Daily Dinner Menu at Rodgers House,New%20York%2C%20NY,New%20York,1893,0,,
4000002401.jpg,DAILY MENU at ST. CHARLES HOTEL,New%20Orleans%2C%20LA,Louisiana,1893,0,,
4000002405.jpg,Daily Dinner Menu at Sanitarium Hotel,Banff%2C%20MAINE,Maine,1893,0,,
4000002431.jpg,Dinner at The Sunset Club at The Grand Pacific Hotel,Chicago%2C%20IL,Illinois,1893,0,,
4000002443.jpg,Annual Dinner Menu at Sherry's,New%20York%2C%20NY,New%20York,1893,2,,
4000002453.jpg,Annual Banquet Menu,Philadelphia%2C%20PA,Pennsylvania,1893,2,,
4000002461.jpg,New Year's Day Dinner at The Chilberg,Tacoma%2C%20WA,Washington,1894,2,,
4000002469.jpg,New Year Dinner at National Hotel,Washington%2C%20DC,Washington%2C%20D.C.,1894,2,,
4000002475.jpg,New Year Dinner at The Continental,Philadelphia%2C%20PA,Pennsylvania,1894,2,,
4000002481.jpg,Annual Dinner Menu at Delmonico's,New%20York%2C%20NY,New%20York,1894,2,delmonicos,
4000002487.jpg,Thirteenth Annual Dinner at Delmonico's,New%20York%2C%20NY,New%20York,1894,2,delmonicos,
4000002491.jpg,Annual Dinner Menu at Delmonico's,New%20York%2C%20NY,New%20York,1894,2,delmonicos,
